team_id,sprint_id,planned_story_points,total_tasks,actual_sprint_cost,baseline_predicted_sprint_cost,residual,baseline_absolute_error,baseline_absolute_percentage_error,sprint_size_band,small_vs_large,segmented_predicted_sprint_cost,segmented_absolute_error,segmented_absolute_percentage_error,absolute_error_improvement,absolute_percentage_error_improvement,segmented_beats_baseline
T21,S1832,0.0,2,500.0,855.0482345364713,-355.04823453647134,355.04823453647134,71.00964690729427,small,small,848.8072271359662,348.8072271359662,69.76144542719324,6.241007400505168,1.2482014801010308,True
T21,S1839,0.0,1,500.0,509.8482274209815,-9.848227420981516,9.848227420981516,1.9696454841963034,small,small,506.1657463931751,6.165746393175084,1.2331492786350169,3.682481027806432,0.7364962055612865,True
T21,S1841,0.0,10,1500.0,1800.4570370093084,-300.45703700930835,300.45703700930835,20.03046913395389,small,small,1857.20815298738,357.2081529873799,23.813876865825325,-56.75111597807154,-3.783407731871435,False
T21,S1851,5.0,1,500.0,1053.991698991271,-553.991698991271,553.991698991271,110.79833979825422,medium,small,1144.5821765550686,644.5821765550686,128.91643531101371,-90.59047756379755,-18.118095512759496,False
T21,S1854,0.0,1,500.0,513.6095301541802,-13.60953015418022,13.60953015418022,2.721906030836044,small,small,506.1657463931751,6.165746393175084,1.2331492786350169,7.443783761005136,1.4887567522010272,True
T21,S1858,0.0,1,500.0,519.0263045584056,-19.026304558405627,19.026304558405627,3.805260911681126,small,small,506.1657463931751,6.165746393175084,1.2331492786350169,12.860558165230543,2.572111633046109,True
T21,S1860,0.0,3,1000.0,1618.0042959342834,-618.0042959342834,618.0042959342834,61.80042959342834,small,small,1438.2873828203947,438.28738282039467,43.82873828203947,179.71691311388872,17.971691311388874,True
T21,S1862,0.0,1,500.0,535.2621053149439,-35.26210531494394,35.26210531494394,7.052421062988788,small,small,526.0298620239365,26.029862023936516,5.205972404787303,9.232243291007421,1.846448658201485,True
T21,S1876,0.0,3,1000.0,1631.043274507029,-631.0432745070291,631.0432745070291,63.10432745070291,small,small,1461.9530458703673,461.9530458703673,46.19530458703673,169.09022863666178,16.90902286366618,True
T21,S1881,8.0,2,1000.0,4801.767313389673,-3801.7673133896733,3801.7673133896733,380.17673133896733,medium,small,4040.7962628304444,3040.7962628304444,304.07962628304443,760.9710505592288,76.0971050559229,True
T21,S1883,0.0,1,500.0,606.9803975282592,-106.98039752825923,106.98039752825923,21.396079505651848,small,small,588.4365261340042,88.43652613400423,17.687305226800845,18.543871394255007,3.7087742788510027,True
T21,S1887,3.0,2,500.0,1344.976092683418,-844.9760926834181,844.9760926834181,168.9952185366836,small,small,1399.605378248887,899.6053782488871,179.9210756497774,-54.62928556546899,-10.925857113093798,False
T21,S1889,0.0,1,500.0,627.5815960394866,-127.58159603948661,127.58159603948661,25.516319207897318,small,small,616.8366304529196,116.83663045291962,23.367326090583923,10.744965586566991,2.1489931173133954,True
T21,S1890,3.0,1,500.0,863.8954797665376,-363.8954797665376,363.8954797665376,72.77909595330753,small,small,882.354712685709,382.35471268570905,76.47094253714181,-18.459232919171427,-3.691846583834277,False
